arquivo;media_f1_score;mediana_f1_score;desvio_padrao_f1_score;min_f1_score;max_f1_score;varianca_f1_score;media_acc_balanceada;mediana_acc_balanceada;desvio_padrao_acc_balanceada;min_acc_balanceada;max_acc_balanceada;varianca_acc_balanceada;media_auc;mediana_auc;desvio_padrao_auc;min_auc;max_auc;varianca_auc;instancias_mais_erradas
classif_svm_ela_features_flacco_knn_imputer_SVM_RBF_0_85.csv;0.8375484400656816;0.8383579638752053;0.002428571428571413;0.8302627257799673;0.8383579638752053;5.897959183673395e-06;0.49919871794871795;0.5;0.0024038461538461622;0.49198717948717946;0.5;5.778476331360986e-06;0.699073717948718;0.7000641025641026;0.02173536583447768;0.65375;0.7382051282051283;0.0004724261279585797;['1061_ar4', '1463_blogger', '1490_planning-relax', '15_breast-w', '1456_appendicitis', '1552_autoUniv-au7-1100', '1553_autoUniv-au7-700', '377_synthetic_control', '1455_acute-inflammations', '22_mfeat-zernike', '444_analcatdata_boxing2', '464_prnn_synth', '51_heart-h', '1066_kc1-binary', '1559_breast-tissue', '187_wine', '466_schizo', '61_iris', '1063_kc2', '1167_pc1_req', '1512_heart-long-beach', '455_cars', '49_heart-c', '1100_PopularKids', '333_monks-problems-1', '37_diabetes', '481_biomed', '56_vote', '1494_qsar-biodeg', '1531_volcanoes-b1', '1535_volcanoes-b5', '1551_autoUniv-au6-400', '164_molecular-biology_promoters', '1465_breast-tissue', '1529_volcanoes-a3', '1533_volcanoes-b3', '29_credit-a', '451_irish', '1048_jEdit_4.2_4.3', '1536_volcanoes-b6', '1549_autoUniv-au6-750', '1556_acute-inflammations', '335_monks-problems-3', '1073_jEdit_4.0_4.2', '1510_wdbc', '48_tae', '55_hepatitis']
classif_svm_ela_features_flacco_knn_imputer_SVM_RBF_0_9.csv;0.8382348111658458;0.8383579638752053;0.0016160713992437704;0.8341707717569786;0.8413136288998357;2.611686767453718e-06;0.5005833333333334;0.5;0.003375771516754857;0.4958333333333333;0.51;1.1395833333333388e-05;0.7343685897435898;0.741698717948718;0.025495436231911955;0.6844230769230769;0.773974358974359;0.0006500172686554888;['1061_ar4', '1463_blogger', '1490_planning-relax', '15_breast-w', '1456_appendicitis', '1552_autoUniv-au7-1100', '1553_autoUniv-au7-700', '377_synthetic_control', '22_mfeat-zernike', '444_analcatdata_boxing2', '464_prnn_synth', '51_heart-h', '1066_kc1-binary', '1559_breast-tissue', '187_wine', '466_schizo', '61_iris', '1063_kc2', '1167_pc1_req', '1512_heart-long-beach', '455_cars', '49_heart-c', '1100_PopularKids', '333_monks-problems-1', '37_diabetes', '481_biomed', '56_vote', '1494_qsar-biodeg', '1531_volcanoes-b1', '1535_volcanoes-b5', '1551_autoUniv-au6-400', '164_molecular-biology_promoters', '1465_breast-tissue', '1529_volcanoes-a3', '1533_volcanoes-b3', '29_credit-a', '451_irish', '1048_jEdit_4.2_4.3', '1536_volcanoes-b6', '1549_autoUniv-au6-750', '1556_acute-inflammations', '335_monks-problems-3', '1073_jEdit_4.0_4.2', '1510_wdbc', '48_tae', '55_hepatitis']
classif_svm_ela_features_flacco_knn_imputer_SVM_RBF_0_95.csv;0.8367389162561578;0.8383579638752053;0.002685612203661045;0.8302627257799673;0.8383579638752053;7.2125129084531345e-06;0.49839743589743596;0.5;0.0026585181222215123;0.49198717948717946;0.5;7.067718606180195e-06;0.7364807692307693;0.7470352564102563;0.02705238635490531;0.6825961538461539;0.770801282051282;0.000731831607495067;['1061_ar4', '1463_blogger', '1490_planning-relax', '15_breast-w', '1456_appendicitis', '1552_autoUniv-au7-1100', '1553_autoUniv-au7-700', '377_synthetic_control', '1455_acute-inflammations', '22_mfeat-zernike', '444_analcatdata_boxing2', '464_prnn_synth', '51_heart-h', '1066_kc1-binary', '1559_breast-tissue', '187_wine', '466_schizo', '61_iris', '1063_kc2', '1167_pc1_req', '1512_heart-long-beach', '455_cars', '49_heart-c', '1100_PopularKids', '333_monks-problems-1', '37_diabetes', '481_biomed', '56_vote', '1494_qsar-biodeg', '1531_volcanoes-b1', '1535_volcanoes-b5', '1551_autoUniv-au6-400', '164_molecular-biology_promoters', '1465_breast-tissue', '1529_volcanoes-a3', '1533_volcanoes-b3', '29_credit-a', '451_irish', '1048_jEdit_4.2_4.3', '1536_volcanoes-b6', '1549_autoUniv-au6-750', '1556_acute-inflammations', '335_monks-problems-3', '1073_jEdit_4.0_4.2', '1510_wdbc', '48_tae', '55_hepatitis']
classif_svm_ela_features_flacco_knn_imputer_XGBoost_0_8.csv;0.8150236979856171;0.8145846050501222;0.014316954178116851;0.7901916601916603;0.8401208333562158;0.00020497517693829755;0.6182948717948717;0.6169551282051282;0.023138844985684408;0.5821153846153846;0.6607692307692308;0.0005354061472715324;0.7439326923076923;0.7413621794871794;0.02866769960669404;0.6986217948717949;0.7887500000000001;0.0008218370007396457;['1061_ar4', '1490_planning-relax', '59_ionosphere', '1552_autoUniv-au7-1100', '377_synthetic_control', '53_heart-statlog', '1495_qualitative-bankruptcy', '22_mfeat-zernike', '448_analcatdata_boxing1', '187_wine', '1167_pc1_req', '455_cars', '1100_PopularKids', '333_monks-problems-1', '37_diabetes', '56_vote', '1511_wholesale-customers', '164_molecular-biology_promoters', '446_prnn_crabs', '1529_volcanoes-a3', '29_credit-a', '1510_wdbc']
classif_svm_ela_features_flacco_knn_imputer_XGBoost_0_85.csv;0.8218626694811103;0.8228372263807047;0.014884659787115556;0.7888070448070448;0.8420675620675621;0.0002215530969781749;0.6332500000000001;0.6321153846153846;0.024957772522206732;0.5769230769230769;0.6709615384615385;0.0006228904092702174;0.7426987179487179;0.7433493589743589;0.028866171117364867;0.694775641025641;0.7845833333333333;0.0008332558349769898;['1061_ar4', '1490_planning-relax', '59_ionosphere', '1552_autoUniv-au7-1100', '377_synthetic_control', '1495_qualitative-bankruptcy', '22_mfeat-zernike', '448_analcatdata_boxing1', '187_wine', '1063_kc2', '1167_pc1_req', '455_cars', '1100_PopularKids', '333_monks-problems-1', '37_diabetes', '56_vote', '164_molecular-biology_promoters', '446_prnn_crabs', '1529_volcanoes-a3', '29_credit-a', '1510_wdbc']
classif_svm_ela_features_flacco_knn_imputer_XGBoost_0_9.csv;0.8254437212795533;0.8269273769708552;0.010295248057549158;0.8046005202526942;0.8468099558279469;0.0001059921325664697;0.6318205128205129;0.6332051282051283;0.020190887210923512;0.6052564102564102;0.6771153846153847;0.0004076719263642347;0.7670705128205129;0.760897435897436;0.022694495041616393;0.742275641025641;0.8037179487179487;0.000515040105193951;['1061_ar4', '1463_blogger', '1490_planning-relax', '15_breast-w', '59_ionosphere', '1552_autoUniv-au7-1100', '53_heart-statlog', '22_mfeat-zernike', '448_analcatdata_boxing1', '187_wine', '329_hayes-roth', '1063_kc2', '1167_pc1_req', '292_Australian', '455_cars', '1100_PopularKids', '333_monks-problems-1', '56_vote', '1494_qsar-biodeg', '1511_wholesale-customers', '164_molecular-biology_promoters', '1529_volcanoes-a3', '29_credit-a', '451_irish', '1115_teachingAssistant', '1549_autoUniv-au6-750', '1510_wdbc']
classif_svm_ela_features_flacco_knn_imputer_XGBoost_0_95.csv;0.8305125179335076;0.8288378368813152;0.01281402470144138;0.8100635274548319;0.8580160975123494;0.0001641992290491498;0.6315192307692308;0.6200320512820514;0.03344242564966446;0.5814102564102563;0.7074358974358975;0.0011183958333333354;0.7752564102564103;0.7711538461538462;0.018208417678617063;0.7487179487179487;0.800897435897436;0.00033154647435897436;['1061_ar4', '1490_planning-relax', '59_ionosphere', '1552_autoUniv-au7-1100', '377_synthetic_control', '53_heart-statlog', '22_mfeat-zernike', '448_analcatdata_boxing1', '1167_pc1_req', '292_Australian', '455_cars', '1100_PopularKids', '333_monks-problems-1', '37_diabetes', '56_vote', '1494_qsar-biodeg', '446_prnn_crabs', '1529_volcanoes-a3', '29_credit-a', '1115_teachingAssistant', '1549_autoUniv-au6-750', '335_monks-problems-3', '1510_wdbc']
classif_svm_ela_features_flacco_remove_missing_values_DT_0_8.csv;0.7585619763489329;0.7510574892096631;0.03322901738924775;0.7131500624978886;0.816470804557761;0.0011041675966549295;0.6044230769230768;0.5839423076923076;0.05138947882455419;0.538076923076923;0.7027564102564102;0.0026408785338593033;0.6044230769230768;0.5839423076923076;0.05138947882455418;0.538076923076923;0.7027564102564102;0.002640878533859302;['22_mfeat-zernike', '455_cars', '1529_volcanoes-a3']
classif_svm_ela_features_flacco_remove_missing_values_DT_0_85.csv;0.7675615756343983;0.7752067246254889;0.029960888963087205;0.7040634920634921;0.8159482755569712;0.0008976548674584407;0.6176153846153846;0.6240705128205128;0.03649671254097404;0.551923076923077;0.6701282051282053;0.0013320100262984914;0.6176153846153846;0.6240705128205128;0.03649671254097403;0.551923076923077;0.6701282051282053;0.0013320100262984912;['1490_planning-relax', '53_heart-statlog', '22_mfeat-zernike', '1167_pc1_req', '455_cars', '1100_PopularKids', '1529_volcanoes-a3', '475_analcatdata_germangss']
classif_svm_ela_features_flacco_remove_missing_values_DT_0_9.csv;0.7573954529027439;0.7618968165489906;0.022251822405651385;0.7065422548466026;0.7809892571196919;0.000495143600372649;0.5943846153846153;0.5957371794871795;0.015209667675380985;0.5634615384615385;0.6164102564102565;0.00023133399079552924;0.5943846153846153;0.5957371794871795;0.01520966767538098;0.5634615384615385;0.6164102564102564;0.00023133399079552905;['1490_planning-relax', '22_mfeat-zernike', '1167_pc1_req', '455_cars', '1100_PopularKids', '1529_volcanoes-a3']
classif_svm_ela_features_flacco_remove_missing_values_DT_0_95.csv;0.7686375410459763;0.7707665563100347;0.019458483134089023;0.7351180703354616;0.8094247592802789;0.00037863256587962696;0.6175576923076923;0.6140064102564102;0.023586267337231497;0.5805128205128206;0.6571153846153845;0.0005563120069033533;0.6175576923076923;0.6140064102564102;0.02358626733723149;0.5805128205128206;0.6571153846153845;0.0005563120069033531;['1490_planning-relax', '22_mfeat-zernike', '1167_pc1_req', '455_cars', '1100_PopularKids', '1054_mc2', '1529_volcanoes-a3']
classif_svm_ela_features_flacco_remove_missing_values_KNN_0_8.csv;0.7896480147760507;0.7894432845737194;0.009204604786111696;0.7713180747288694;0.8000298976385933;8.472474926851034e-05;0.6350641025641026;0.6293269230769232;0.014759578844020571;0.614423076923077;0.6592307692307692;0.00021784516765285963;0.6728205128205129;0.670176282051282;0.025142744599899552;0.6351602564102564;0.7143108974358974;0.0006321576060157781;['1061_ar4', '1462_banknote-authentication', '1463_blogger', '1490_planning-relax', '1539_volcanoes-d2', '15_breast-w', '1456_appendicitis', '377_synthetic_control', '1555_autoUniv-au6-1000', '22_mfeat-zernike', '187_wine', '61_iris', '1063_kc2', '455_cars', '6332_cylinder-bands', '1540_volcanoes-d3', '481_biomed', '164_molecular-biology_promoters', '446_prnn_crabs', '1529_volcanoes-a3', '1554_autoUniv-au7-500', '48_tae', '55_hepatitis']
