ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_meta.costs_runtime,ela_level.costs_runtime
-0.014079451752258176,0.014683561575317285,0.011514252107487305,0.010490799198622624,0.01042089461097618,-0.004314581660699521,-0.013253771949913576
-0.022031791379385324,0.01710682168794278,0.024397994723882016,0.029677490178600146,0.010451769943725915,-0.014017070478330918,0.0008935290890233968
0.05973437314732279,0.005615071741165561,0.03280875312494785,0.007003242046983878,0.008992887238532052,-0.004380431765919989,-0.003816692501526678
0.05313826145960321,-0.011542323917303494,0.03810903388506687,0.010023688946738189,0.008491912650032624,-0.05209728085803438,0.00011502683564378058
-0.045362911628911505,-0.15365179752074035,-0.05098224497642759,-0.006530920576090684,0.008297927005271877,-0.05184164713090954,-0.05223163265079028
0.03572086277515748,0.023501289680953937,0.023276031507718755,0.0071944414708233735,0.007593129137028386,0.000775727150006511,0.008757961038764956
-0.005181716429326982,0.05265347856592575,0.010141185797789491,0.0009037314785334677,0.007305431926844009,0.032311712492840476,-0.033321534711863776
0.0032437592373939232,-0.045200236410813374,0.011047298921072316,0.028773743975125794,0.011163315099494423,0.002406861991787714,0.015667038460405146
-0.011096485407021461,0.028026522003180086,0.013892005739208159,0.00993995321648759,0.010099411782249578,0.012078295242719361,-0.024945610762045673
0.039895927906108394,-0.013661210015141333,0.008717595271404732,0.011463228411721347,0.006062034879407473,2.7329089873864842e-05,-0.00613632503968228
-0.003985015932013614,0.02949437949529355,0.01601514188210147,0.02817666130097899,0.009778318103991695,-0.015832181719645,0.014149416747231582
-0.015901915202004704,0.004747885309232487,0.0132875929242269,0.0038748041923076237,0.011317911478259671,0.01151836698115598,0.00955454506831561
-0.027935003948891132,-0.06939161855078774,0.005454397753128745,0.02100817432557462,0.009487699490624226,-0.005430544276973696,0.003101613325352748
-0.018430018756490408,-0.06110863088386058,0.0047380533913639515,-0.0010630583562505867,0.009128509710288129,0.03522315410913396,0.015683728938048223
-0.02886963935043072,-0.018892348105298537,0.03212286279939618,0.009534601044250841,0.010622076778211254,-0.005477108625905343,0.013807497102615526
-0.01652526019937895,0.014148896262643412,0.01895748550147777,0.023253015539191936,-0.01642401622567859,0.02292038364547998,-0.005394322549898148
-0.009667095161717572,0.03327634630043224,0.07966384958541789,-0.006386149557662054,-0.0427365737362412,-0.0071027696802922055,0.0011003712819230918
-0.01093599082823908,0.021611142928501356,0.06378261189653088,0.01260152004089678,0.008271677163182401,-0.0013816604104177899,-0.008500041976374826
-0.011300230705422316,0.04107883834472818,0.0057177090361310925,0.011772457003673168,0.010132398262350725,-0.02054825100961739,0.0016807883257318051
0.009546681547680494,0.0654141337939077,-0.002844866201555069,0.0017804375596210884,0.007260737507250927,-0.0028434487288768453,-0.02874822043476293
-0.02302415157437682,-0.06294867140704007,-0.005525065949594843,0.012519102439069873,0.005898618037268447,-0.004321957519491808,-0.04003390489851185
-0.011299025236314394,0.05464776816031968,-0.004042852184315826,0.009022478035416425,0.009432165999340256,-0.025479781007647095,-0.009268671204468486
