seed,iteracao_validacao_cruzada,features_nao_correlacionadas,features_missing_values
3,0,['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_cm.sd_ofs_10', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'fdc.dist.mean', 'fdc.slope', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.mean', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,1,['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.mean', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,2,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,3,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,4,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,5,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,6,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,7,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,8,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
3,9,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,0,['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_cm.sd_ofs_10', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'fdc.dist.sd', 'fdc.slope', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.mean', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,1,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,2,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,3,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,4,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,5,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,6,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,7,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,8,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
5,9,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
7,0,['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'fdc.dist.mean', 'fdc.slope', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.mean', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
7,1,['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.mean', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
7,2,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
7,3,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
7,4,['ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.coef_min', 'ela_meta.lin_w_interact.coef_max', 'ela_disp.dist_all_mean', 'ela_ic.eps_s', 'ela_ic.eps_ratio', 'ela_lc.r_pearson_dist_centroid', 'ela_lc.r_pearson_nn', 'ela_lc.y_skewness', 'ela_lc.y_kurtosis', 'nbc.nn_nb.dist.ratio.mean', 'nbc.nn_nb.dist.ratio.sd', 'nbc.nb.fitness.ratio.mean', 'nbc.nb.fitness.ratio.sd', 'nbc.n_candidates', 'nbc.dist.ratio.coeff_var', 'fdc.p_value', 'gh.mean', 'gh.norm.mean', 'gh.norm.sd', 'ls.min', 'ls.max', 'ls.ratio', 'ls.lml', 'sample.y_min', 'sample.y_max', 'sample.y_mean'],None
